region,year,scenario,tau,plan_id,premium_obs,premium_cf,premium_change,share_obs,share_cf,mc,claims,commission_pmpm,markup_cf,nleqslv_termcd,nleqslv_iter,comm_scale_cf,base_premium_cf
3,2014,aligned,NA,ANT_P3,687.4,607.605254501061,-79.7947454989389,6.5390132476688e-4,0.00114844613599593,-111.042534781823,1089.60587328812,0,718.647789282884,1,0,NA,348.905404253622
3,2014,aligned,NA,ANT_SIL,335.03,337.107363124134,2.07736312413397,0.0755213138535281,0.0516177683037434,297.913440156698,338.723904146721,16.5058181215749,39.1939229674355,1,0,NA,317.588473439837
3,2014,aligned,NA,ANT_SIL3,480.59,468.877121175302,-11.7128788246984,0.00272107145378011,0.00256782970782382,170.498199980044,298.47127545547,9.21052770111368,298.378921195258,1,0,NA,272.715995368243
3,2014,aligned,NA,BS_BR,277.97,285.925838587234,7.95583858723421,0.0552276998565476,0.0398870564527422,259.14789435435,121.243445015667,13.0880428723214,26.777944232884,1,0,NA,264.602566818961
3,2014,aligned,NA,BS_BR_HSA,273.4,289.814427188417,16.4144271884174,0.0586508132066131,0.0375734465044581,264.84645128785,118.05946276585,13.2191065108598,24.9679759005677,1,0,NA,268.264204213738
3,2014,aligned,NA,BS_G,396.25,368.181890383462,-28.0681096165384,0.0403746446259429,0.0517320047730634,292.104036229962,397.102261314444,12.4533987188655,76.0778541534998,1,0,NA,333.915129887616
3,2014,aligned,NA,BS_P,454.04,524.100136970892,70.0601369708917,0.03521253981579,0.0086226317340956,203.071091517912,1064.63091363758,12.0442072905981,321.02904545298,1,0,NA,469.401556058412
3,2014,aligned,NA,BS_SIL,336.5,329.345697343779,-7.15430265622109,0.0964723758791675,0.0835827414033754,260.508738576261,316.586692391197,17.0590289924439,68.8369587675176,1,0,NA,300.080434174443
3,2014,aligned,NA,KA_BR,257.35,264.083181442781,6.73318144278051,0.0492701424284676,0.0387456698477673,261.724419514592,126.21373824094,12.9211284662785,2.35876192818853,1,0,NA,255.920553255559
3,2014,aligned,NA,KA_G,425.63,335.769157191463,-89.8608428085366,0.0158700697315358,0.0711532743536447,354.872004464589,312.859865220337,10.4555484433686,-19.1028472731253,1,0,NA,321.037752128927
3,2014,aligned,NA,KA_P,457.77,394.127139525749,-63.6428604742506,0.0223816781958987,0.059501705880156,416.997487634049,345.305293782626,11.1742069866184,-22.8703481082996,1,0,NA,375.148408138997
3,2014,aligned,NA,KA_SIL,350.1,313.340703205303,-36.7592967946973,0.0454431220614391,0.0851522637095465,310.763665224291,364.944344098168,15.7798997380704,2.57703798101124,1,0,NA,301.523618906765
3,2014,aligned,NA,WEST_BR,282.24,316.513393322334,34.2733933223341,0.0083287076271638,0.00398658912746416,276.591754887808,123.269541175613,9.32742509417975,39.9216384345257,1,0,NA,303.213188688098
3,2014,aligned,NA,WEST_BR_HSA,291.68,325.906020029661,34.2260200296606,0.00728684650983384,0.00340854009801051,285.694019357439,124.034024830137,9.01835930763262,40.2120006722217,1,0,NA,311.944516655795
3,2014,aligned,NA,WEST_G,477.05,477.05,5.6843418860808e-14,0.00157974687998584,0.00132895766125297,329.980881763009,403.968054228285,5.26852203502666,147.069118236992,1,0,NA,452.147183018712
3,2014,aligned,NA,WEST_P,517.58,517.58,0,0.00184461023006896,0.00152024980335461,385.646585597402,995.245483555525,5.61672626747758,131.933414402598,1,0,NA,489.788695341133
3,2014,aligned,NA,WEST_SIL,409.9,409.9,1.13686837721616e-13,0.00299587025845681,0.00259945082572765,289.310006440488,423.694375251438,10.3331472895575,120.589993559512,1,0,NA,387.281476357745
4,2014,aligned,NA,ANT_BR,281.56,305.596253118295,24.0362531182947,0.0577676292471359,0.03792512617982,231.248709275465,90.0608968068171,14.376952733912301,74.3475438428301,1,0,NA,259.165184121359
4,2014,aligned,NA,ANT_BR_HSA,283.49,320.988092108087,37.4980921080868,0.0564505143709058,0.0288615107008084,244.575698577899,95.2930507188412,14.3005568540726,76.4123935301879,1,0,NA,272.202286611394
4,2014,aligned,NA,ANT_G,452.78,377.154669375002,-75.6253306249977,0.0169841214097345,0.0540491651760389,284.988796615396,275.37914314058,9.56569563253366,92.1658727596063,1,0,NA,314.121271963156
4,2014,aligned,NA,ANT_P,525.05,622.143243855317,97.0932438553169,0.0111392487872847,0.00225962011939239,267.564735493908,901.991846931874,7.44011150886266,354.578508361409,1,0,NA,513.958668051004
4,2014,aligned,NA,ANT_SIL,376.65,378.985429127854,2.33542912785435,0.060047999640862,0.0394970053170021,289.417855865556,255.057217997591,18.0883321780858,89.5675732622985,1,0,NA,317.588473439837
4,2014,aligned,NA,BS_BR,312.45,321.392698012668,8.94269801266802,0.0524243172384916,0.0387659112789277,233.384781013426,91.6926531327106,14.0719910066141,88.0079169992421,1,0,NA,264.602566818961
4,2014,aligned,NA,BS_BR_HSA,307.32,325.770920861538,18.4509208615378,0.0561040447248657,0.035878610962586197,236.762738865865,89.157963734069,14.3432212947949,89.0081819956728,1,0,NA,268.264204213738
4,2014,aligned,NA,BS_G,445.41,413.85967393236,-31.55032606764,0.0261750796672011,0.0350248768665019,292.150212533492,303.136158966541,11.2928081724874,121.709461398868,1,0,NA,333.915129887616
4,2014,aligned,NA,BS_P,510.38,589.133617979041,78.7536179790409,0.019306429937455,0.0046541253656877,316.899316670181,849.67622009316506,9.75642326938631,272.23430130886,1,0,NA,469.401556058412
4,2014,aligned,NA,BS_SIL,378.25,370.208053552108,-8.0419464478918,0.0772336717819253,0.0654953757292623,265.62100019964,239.282374098222,19.0967835382023,104.587053352468,1,0,NA,300.080434174443
4,2014,aligned,NA,CC_BR,234.39,311.514607327657,77.1246073276573,0.0216943668642079,0.00765865977941114,303.160047748509,89.3008811706956,10.2802834622129,8.35455957914877,1,0,NA,320.910060834663
4,2014,aligned,NA,CC_G,430.82,398.026242411823,-32.7937575881771,0.00577931803367035,0.00781806503173762,419.310155522163,347.147820862538,5.7839526321071,-21.2839131103398,1,0,NA,407.428587336927
4,2014,aligned,NA,CC_P,477.93,540.468590419919,62.5385904199192,0.00594969726215771,0.00149474065507982,551.789843656074,707.149237407846,5.68920505730334,-11.3212532361542,1,0,NA,552.590628070711
4,2014,aligned,NA,CC_SIL,327.92,332.931816214414,5.01181621441378,0.0434558895150891,0.0275666109636154,388.57666705812,257.169908900873,16.1700438463417,-55.6448508437057,1,0,NA,341.279326053573
4,2014,aligned,NA,HN_BR,292.93,329.795136337443,36.865136337443,0.0401302621126678,0.0195542029297178,256.770967175208,77.0108641947119,13.0430018080688,73.0241691622353,1,0,NA,281.653622096533
4,2014,aligned,NA,HN_G,505.68,483.789966921379,-21.8900330786215,0.00555981838019605,0.00603782799686136,410.432500086472,353.277767324369,4.43992299303543,73.3574668349067,1,0,NA,447.459440833904
4,2014,aligned,NA,HN_P,606.63,606.63,0,0.00262198759963456,0.00205969448316396,584.78096875615,805.075717190997,0,21.8490312438502,1,0,NA,557.536892754071
4,2014,aligned,NA,HN_SIL,423.27,386.863701202405,-36.4062987975954,0.0166691536905597,0.0259695652168003,353.299065725418,279.088412200431,13.6099779601639,33.5646354769861,1,0,NA,358.406457930586
4,2014,aligned,NA,KA_BR,284.44,291.881951154399,7.44195115439868,0.0517003574596837,0.0455961497624558,232.233203695952,95.4610975627051,14.0950716275596,59.6487474584471,1,0,NA,255.920553255559
4,2014,aligned,NA,KA_G,470.44,371.118676571558,-99.3213234284424,0.011414090686371,0.0585464435205044,325.45336224537,239.589210944297,7.9739462091318,45.6653143261875,1,0,NA,321.037752128927
4,2014,aligned,NA,KA_P,505.95,435.608769126533,-70.3412308734673,0.0143962202650919,0.0413326485260457,374.214851252898,262.3499756233,8.81403512634974,61.3939178736348,1,0,NA,375.148408138997
4,2014,aligned,NA,KA_SIL,386.95,346.321579849448,-40.6284201505517,0.0421227010250735,0.0824899654909483,304.568086906736,278.407257713188,17.121392021372,41.7534929427119,1,0,NA,301.523618906765
5,2014,aligned,NA,ANT_BR,276.28,299.865509346223,23.5855093462228,0.0419269849599905,0.024255322691760402,247.999650265831,120.072212410933,11.6261177202711,51.8658590803919,1,0,NA,259.165184121359
5,2014,aligned,NA,ANT_BR_HSA,278.17,314.964399385186,36.7943993851864,0.0409238857403509,0.0189263599383417,264.20360101732,128.580427398639,11.5432244077409,50.7607983678664,1,0,NA,272.202286611394
5,2014,aligned,NA,ANT_G,444.3,370.091036713886,-74.2089632861136,0.0125972743498535,0.0335002922039241,269.430516550351,349.268502721237,7.01127231417107,100.660520163535,1,0,NA,314.121271963156
5,2014,aligned,NA,ANT_P,515.21,610.483612354439,95.2736123544385,0.00890223944170888,0.00219451210257797,93.3864064421445,1183.75745858781,5.23379380887628,517.097205912294,1,0,NA,513.958668051004
5,2014,aligned,NA,ANT_SIL,369.58,371.871591390077,2.2915913900768,0.0360424713239717,0.0235603165612982,278.068267386721,324.192043135348,15.4665163284014,93.8033240033558,1,0,NA,317.588473439837
5,2014,aligned,NA,BS_BR,273.39,281.214753431536,7.82475343153567,0.0578525300114119,0.0446218264890983,262.685548503782,116.088112573337,12.7838529482555,18.5292049277534,1,0,NA,264.602566818961
5,2014,aligned,NA,BS_BR_HSA,268.9,285.044255563151,16.1442555631509,0.0611880285004457,0.042012132120024,267.619126172429,113.182614036041,12.9685442816174,17.4251293907221,1,0,NA,268.264204213738
5,2014,aligned,NA,BS_G,389.72,362.114438663073,-27.605561336927,0.0449967712133596,0.0545402235118612,302.345681847893,374.979608268433,12.1221741688793,59.7687568151798,1,0,NA,333.915129887616
5,2014,aligned,NA,BS_P,446.56,515.465943894197,68.9059438941974,0.0385996614549298,0.00942900184591962,204.921870940064,1038.34733778664,11.4022418548083,310.544072954133,1,0,NA,469.401556058412
5,2014,aligned,NA,BS_SIL,330.95,323.913695500516,-7.03630449948395,0.117960742510205,0.0908491385356067,272.152696716386,288.524250273361,19.2458271775009,51.7609987841304,1,0,NA,300.080434174443
5,2014,aligned,NA,HN_BR,277.52,312.445793317063,34.9257933170627,0.0329655059369227,0.0156165011277402,285.794027138132,102.572516675202,10.7885253798755,26.6517661789311,1,0,NA,281.653622096533
5,2014,aligned,NA,HN_G,479.07,458.331868875623,-20.7381311243775,0.00596040248211124,0.00601668954376299,444.785793477901,467.952164243334,3.6280403772717,13.5460753977214,1,0,NA,447.459440833904
5,2014,aligned,NA,HN_P,574.71,574.71,-1.13686837721616e-13,0.00319533431413543,0.00242026217693789,579.86913587376,1047.70746386264,0,-5.15913587375974,1,0,NA,557.536892754071
5,2014,aligned,NA,HN_SIL,400.99,366.500048539117,-34.4899514608826,0.0151704809143865,0.0204394254413516,366.877010141026,351.922591816041,12.448253795581,-0.376961601908135,1,0,NA,358.406457930586
5,2014,aligned,NA,KA_BR,257.35,264.083181442781,6.73318144278051,0.0483240090081751,0.0409730482759263,265.722855417085,120.895350369497,12.2102952021762,-1.63967397430451,1,0,NA,255.920553255559
5,2014,aligned,NA,KA_G,425.63,335.769157191463,-89.8608428085366,0.0156523823851513,0.0655375125679848,361.559206554743,293.800557153113,8.25338231153831,-25.7900493632795,1,0,NA,321.037752128927
5,2014,aligned,NA,KA_P,457.77,394.127139525749,-63.6428604742506,0.0212595827678989,0.0533635138010128,423.963868366845,323.978223429708,9.37724165365532,-29.8367288410952,1,0,NA,375.148408138997
5,2014,aligned,NA,KA_SIL,350.1,313.340703205303,-36.7592967946973,0.0488066678976267,0.0821087796959659,315.537150771924,332.892114319668,16.6998126533077,-2.19644756662115,1,0,NA,301.523618906765
5,2014,aligned,NA,OS_BR,300.59,294.304684518479,-6.28531548152063,0.0111132255026814,0.0103907110011613,288.197112059208,390.663807449933,7.2818328836701,6.10757245927113,1,0,NA,294.304684518479
5,2014,aligned,NA,OS_G,397.5,380.689307687749,-16.8106923122509,0.0105702669505237,0.0109678398583434,392.381581669618,380.157507963266,7.37537039575113,-11.6922739818684,1,0,NA,380.689307687749
5,2014,aligned,NA,OS_P,447.52,433.34744799643,-14.1725520035705,0.0103490120799661,0.0101776102079214,441.78503110955,376.389611272548,7.16469394826373,-8.43758311312075,1,0,NA,433.34744799643
5,2014,aligned,NA,OS_SIL,354.75,326.195484391019,-28.5545156089806,0.0169076680025984,0.0247863586723611,357.080780960434,367.730177175238,13.3901908140414,-30.8852965694151,1,0,NA,326.195484391019
6,2014,aligned,NA,ANT_BR,269.56,292.571835454495,23.0118354544947,0.0496900360613211,0.0318119989646518,260.340400657058,102.48832585484,9.57430699430383,32.2314347974366,1,0,NA,259.165184121359
6,2014,aligned,NA,ANT_BR_HSA,271.4,307.298910713375,35.8989107133753,0.0486594847468421,0.0248950908736935,274.953412973549,109.034939203925,9.46098174738217,32.3454977398265,1,0,NA,272.202286611394
6,2014,aligned,NA,ANT_G,433.47,361.06991151107,-72.4000884889301,0.0170589330473248,0.0463284715759439,284.061453791528,302.611826637113,2.95442743712216,77.008457719542,1,0,NA,314.121271963156
6,2014,aligned,NA,ANT_P,502.66,595.612842503216,92.9528425032161,0.0120410730850216,0.0025677287815463,90.7354110701251,985.183262582198,0,504.877431433091,1,0,NA,513.958668051004
6,2014,aligned,NA,ANT_SIL,360.59,362.825848637231,2.23584863723084,0.0505152146305594,0.0343840525478578,283.338449241782,276.961795363691,17.1012567414359,79.4873993954485,1,0,NA,317.588473439837
6,2014,aligned,NA,BS_BR,264.83,272.409755847959,7.57975584795923,0.0695475080694126,0.0595475036117827,272.12505234602,99.6988294558575,11.6495173229882,0.284703501939589,1,0,NA,264.602566818961
6,2014,aligned,NA,BS_BR_HSA,260.48,276.118734433208,15.6387344332077,0.0727317732261818,0.0563369973198633,276.622005037391,97.0343875631912,11.8785900474977,-0.503270604183683,1,0,NA,268.264204213738
6,2014,aligned,NA,BS_G,377.52,350.778617684705,-26.7413823152948,0.0683343382040932,0.0818371804614947,315.356969919607,326.52518457567,12.0862156631133,35.4216477650979,1,0,NA,333.915129887616
6,2014,aligned,NA,BS_P,432.59,499.340318589195,66.7503185891948,0.0592366842806271,0.0133030733275936,199.617733670058,864.535394623704,10.9862202590706,299.722584919136,1,0,NA,469.401556058412
6,2014,aligned,NA,BS_SIL,320.6,313.783746117134,-6.81625388286614,0.161185329422008,0.142743757041653,283.401705498632,255.224998194885,23.705201342301,30.3820406185023,1,0,NA,300.080434174443
6,2014,aligned,NA,KA_BR,270.89,277.977435480998,7.0874354809979,0.0448932782094951,0.0382064696779428,267.265377920816,107.963213239621,9.22633411880943,10.7120575601817,1,0,NA,255.920553255559
6,2014,aligned,NA,KA_G,448.04,353.447861259928,-94.5921387400717,0.0121255101012614,0.0512705105251169,351.327395184801,262.199561933879,0.779652147906256,2.1204660751273,1,0,NA,321.037752128927
6,2014,aligned,NA,KA_P,481.86,414.867954326141,-66.9920456738589,0.0156651903459547,0.0393861315027856,410.343086225637,286.87437101075,2.4594777603979,4.52486810050448,1,0,NA,375.148408138997
6,2014,aligned,NA,KA_SIL,368.53,329.835616544559,-38.6943834554408,0.036933728503692,0.0682736808344977,301.803530625704,298.294754603526,15.8406246586321,28.0320859188553,1,0,NA,301.523618906765
7,2014,aligned,NA,ANT_BR,254.09,275.781190349579,21.6911903495792,0.0665816086143394,0.0340120230923696,270.588816496446,101.399254805546,16.2851304612589,5.19237385313346,1,0,NA,259.165184121359
7,2014,aligned,NA,ANT_BR_HSA,255.82,289.658096310596,33.8380963105956,0.0650731256588385,0.0273170234733554,286.854601113836,107.594822332487,16.1886957036218,2.80349519675957,1,0,NA,272.202286611394
7,2014,aligned,NA,ANT_G,408.61,340.362139346525,-68.2478606534749,0.0246521124369568,0.0597477409328509,302.428288423616,307.054921868133,11.5532942366044,37.9338509229089,1,0,NA,314.121271963156
7,2014,aligned,NA,ANT_G3,429.79,295.700905637329,-134.089094362671,0.00929208942312651,0.0887484024300835,238.020285446163,255.821138455519,6.47221838112078,57.6806201911657,1,0,NA,240.048302926568
7,2014,aligned,NA,ANT_P,473.82,561.439694892918,87.6196948929175,0.0179317438620839,0.00315401227590648,84.119938080767,946.103361454948,9.47506230073855,477.31975681215,1,0,NA,513.958668051004
7,2014,aligned,NA,ANT_P3,491.24,434.215893542481,-57.0241064575193,0.00738269712188114,0.012528315291387,-13.7394738153198,780.446431889275,4.80557805626723,447.955367357801,1,0,NA,348.905404253622
7,2014,aligned,NA,ANT_SIL,339.9,342.007559698812,2.10755969881239,0.0835316247498495,0.0490628475887036,309.276492793905,277.52405134399,23.0059661260701,32.7310669049079,1,0,NA,317.588473439837
7,2014,aligned,NA,ANT_SIL3,343.45,335.079479946851,-8.37052005314865,0.0432532928243741,0.0329340165029753,258.953607051958,210.129730546329,19.8772103461942,76.1258728948938,1,0,NA,272.715995368243
7,2014,aligned,NA,BS_BR,305.15,313.883763157515,8.73376315751523,0.0416641760791516,0.0246733622643309,261.532236372922,106.965047932137,14.0136314660757,52.3515267845932,1,0,NA,264.602566818961
7,2014,aligned,NA,BS_BR_HSA,300.14,318.15984702389,18.0198470238903,0.0452466895146518,0.0230304593465633,265.185497952411,104.153152455399,14.4705613222067,52.9743490714797,1,0,NA,268.264204213738
7,2014,aligned,NA,BS_G,435,404.187059474589,-30.8129405254112,0.0198941320904002,0.0224121506649427,281.99558294666,347.118560667034,10.1276583443626,122.191476527929,1,0,NA,333.915129887616
7,2014,aligned,NA,BS_P,498.45,575.362772604046,76.9127726040459,0.0152503159992199,0.00356594060913797,167.797824557645,941.578481187708,8.24117909147488,407.5649480464,1,0,NA,469.401556058412
7,2014,aligned,NA,BS_SIL,369.41,361.556000165722,-7.85399983427817,0.0537606477497272,0.0425488789273453,260.410348507314,263.313481826685,21.382584898674,101.145651658408,1,0,NA,300.080434174443
7,2014,aligned,NA,HN_BR,265.57,298.991890066346,33.421890066346,0.0454600849245161,0.0185632452143722,304.846589311638,87.2949768059216,14.4922466534108,-5.85469924529178,1,0,NA,281.653622096533
7,2014,aligned,NA,HN_G,458.45,438.604473847307,-19.8455261526935,0.00790947880144843,0.00709046147635518,434.483805447838,391.214157291391,4.96973847868058,4.12066839946806,1,0,NA,447.459440833904
7,2014,aligned,NA,HN_P,549.96,549.96,-1.13686837721616e-13,0.00403733773471232,0.00266279630529525,512.821176672663,855.9219557608,0,37.138823327337,1,0,NA,557.536892754071
7,2014,aligned,NA,HN_SIL,383.73,350.724615641077,-33.0053843589229,0.0234687389778844,0.0316804894432956,380.582706216255,304.117432695046,17.2960658427526,-29.8580905751777,1,0,NA,358.406457930586
7,2014,aligned,NA,KA_BR,284.44,291.881951154399,7.44195115439868,0.0394756171309301,0.0250251604690888,268.51686160069,111.519699839847,14.0793825455363,23.3650895537089,1,0,NA,255.920553255559
7,2014,aligned,NA,KA_G,470.44,371.118676571558,-99.3213234284424,0.00735349035748902,0.0284747775701283,343.169172052773,271.311392344431,4.55048185026888,27.9495045187842,1,0,NA,321.037752128927
7,2014,aligned,NA,KA_P,505.95,435.608769126533,-70.3412308734673,0.00910394737628448,0.0207388530280289,402.390399926474,296.514124648231,5.73024446841734,33.2183692000589,1,0,NA,375.148408138997
7,2014,aligned,NA,KA_SIL,386.95,346.321579849448,-40.6284201505517,0.0232815879367734,0.0422996902158183,302.257732693106,304.112611579159,17.854916893778,44.0638471563422,1,0,NA,301.523618906765
