year,scenario,firm,profit_month,agent_members,k_cf,phi_cf
2017,defund_0.50,MOL,802559.653424384,6714.13975368294,0.943325962035972,-0.0038232234015827
2017,defund_0.50,LA,300317.707632065,2521.17384997404,0.686777891494051,0.0115013662561059
2017,defund_0.50,SH,168309.038176234,1247.10062246703,NA,NA
2017,endog_tau0.50,ANT,4762868.65833785,14992.0714152762,1.37117446156696,-0.00157256476276157
2017,endog_tau0.50,BS,9570459.70149752,20238.0277397564,1.04559430429956,-0.00302851420090497
2017,endog_tau0.50,HN.HMO,1844073.80231143,6631.61219166423,0.553982882382409,-0.00319970497630379
2017,endog_tau0.50,KA,4994190.52120002,11411.5412623425,1.21240710038655,-0.00318856583100091
2017,endog_tau0.50,HN.PPO,334106.050029351,732.535948598127,0.970551866789233,-0.00113293616893723
2017,endog_tau0.50,WEST,194782.969772828,519.607222803413,NA,NA
2017,endog_tau0.50,CC,79014.8724751196,180.143099788223,NA,NA
2017,endog_tau0.50,OSC,243133.666855627,1210.05330568176,0.953286445524745,-1.6811929007526e-4
2017,endog_tau0.50,VAL,52992.8116130825,182.779936767128,NA,NA
2017,endog_tau0.50,MOL,811806.144423205,3485.59277171368,0.941634805519119,-1.235255953903e-4
2017,endog_tau0.50,LA,304976.708277083,1348.48198566185,0.698151782993343,2.5837884860369e-4
2017,endog_tau0.50,SH,163547.497372835,620.683609141852,NA,NA
2017,flat_mandate,ANT,4901416.91191885,25175.9733125016,NA,NA
2017,flat_mandate,BS,9850632.5046942,36082.9068649041,NA,NA
2017,flat_mandate,HN.HMO,1889644.95512069,13045.096599714,NA,NA
2017,flat_mandate,KA,5044637.19225738,19218.6727558607,NA,NA
2017,flat_mandate,HN.PPO,356607.010422939,1394.46549953659,NA,NA
2017,flat_mandate,WEST,176475.658082403,528.261998031397,NA,NA
2017,flat_mandate,CC,73596.1083788858,172.541540063375,NA,NA
2017,flat_mandate,OSC,252563.310065887,2132.6334095804,NA,NA
2017,flat_mandate,VAL,46315.1230825458,183.924662920872,NA,NA
2017,flat_mandate,MOL,814280.889024758,6029.5126714921,NA,NA
2017,flat_mandate,LA,263984.833300039,1621.70725542819,NA,NA
2017,flat_mandate,SH,150885.107043458,618.158118439266,NA,NA
2017,scale_0.50,ANT,4775057.44409486,23860.1317686199,NA,NA
2017,scale_0.50,BS,9920429.99728629,34623.5871880551,NA,NA
2017,scale_0.50,HN.HMO,1944547.13569892,13246.7161971755,NA,NA
2017,scale_0.50,KA,4928414.92695459,18753.8841439145,NA,NA
2017,scale_0.50,HN.PPO,352734.160065908,1286.22132780794,NA,NA
2017,scale_0.50,WEST,201431.348852198,900.150584897966,NA,NA
2017,scale_0.50,CC,82176.351371697,301.582734834127,NA,NA
2017,scale_0.50,OSC,250632.359277911,2052.20636354337,NA,NA
2017,scale_0.50,VAL,53846.0053790889,298.610007348043,NA,NA
2017,scale_0.50,MOL,853833.294403142,6254.86785980084,NA,NA
2017,scale_0.50,LA,332553.008890099,2696.83381500688,NA,NA
2017,scale_0.50,SH,172473.324529336,1058.64680437337,NA,NA
2017,uniform_low,ANT,4780321.78201753,24375.3659033668,NA,NA
2017,uniform_low,BS,9636825.34788659,34701.8702301434,NA,NA
2017,uniform_low,HN.HMO,1854889.91058801,11621.0781500425,NA,NA
2017,uniform_low,KA,5113232.06527328,21587.2955715389,NA,NA
2017,uniform_low,HN.PPO,343188.990054653,1260.0850206978,NA,NA
2017,uniform_low,WEST,193079.391663037,806.552342605759,NA,NA
2017,uniform_low,CC,78661.7933436802,271.072722856157,NA,NA
2017,uniform_low,OSC,247082.049526846,2008.92671668115,NA,NA
2017,uniform_low,VAL,52880.3000401137,283.075219573096,NA,NA
2017,uniform_low,MOL,799668.314404745,5359.3157994914,NA,NA
2017,uniform_low,LA,313234.737211588,2100.73741630793,NA,NA
2017,uniform_low,SH,166488.804905611,974.972730958242,NA,NA
2017,uniform_low_k0.75,ANT,4783435.15096154,24289.9182764276,NA,NA
2017,uniform_low_k0.75,BS,9645256.61856008,34589.135204255,NA,NA
2017,uniform_low_k0.75,HN.HMO,1862169.83795518,11578.4350674825,NA,NA
2017,uniform_low_k0.75,KA,5086425.27170342,21513.5579632618,NA,NA
2017,uniform_low_k0.75,HN.PPO,342800.770081915,1256.43015335097,NA,NA
2017,uniform_low_k0.75,WEST,193390.95961736,803.787537957513,NA,NA
2017,uniform_low_k0.75,CC,78484.8958716543,270.141821044703,NA,NA
2017,uniform_low_k0.75,OSC,249359.34323883,2001.69486705168,NA,NA
2017,uniform_low_k0.75,VAL,53248.9383740092,281.95431166224,NA,NA
2017,uniform_low_k0.75,MOL,802693.034598599,5339.56066591951,NA,NA
2017,uniform_low_k0.75,LA,316155.312161557,2092.75380212603,NA,NA
2017,uniform_low_k0.75,SH,167905.292930458,971.019094362159,NA,NA
2017,uniform_low_k1.25,ANT,4774149.01883132,24449.7371695666,NA,NA
2017,uniform_low_k1.25,BS,9624318.58592396,34800.9688486498,NA,NA
2017,uniform_low_k1.25,HN.HMO,1846277.28712674,11658.2238110778,NA,NA
2017,uniform_low_k1.25,KA,5135409.20090782,21651.8662694085,NA,NA
2017,uniform_low_k1.25,HN.PPO,343343.835656546,1263.35369078202,NA,NA
2017,uniform_low_k1.25,WEST,192624.867873303,808.965811571127,NA,NA
2017,uniform_low_k1.25,CC,78760.9166384644,271.893440130081,NA,NA
2017,uniform_low_k1.25,OSC,244645.643523488,2015.25323715605,NA,NA
2017,uniform_low_k1.25,VAL,52485.6905142904,284.039907781155,NA,NA
2017,uniform_low_k1.25,MOL,795815.790217675,5376.52423703715,NA,NA
2017,uniform_low_k1.25,LA,310160.821634176,2107.61180363736,NA,NA
2017,uniform_low_k1.25,SH,165022.411343136,978.408246493873,NA,NA
2017,zero_tau0.00,ANT,4684643.19442363,0,NA,NA
2017,zero_tau0.00,BS,9515782.00499056,0,NA,NA
2017,zero_tau0.00,HN.HMO,1844367.6132456,0,NA,NA
2017,zero_tau0.00,KA,4681733.95531569,0,NA,NA
2017,zero_tau0.00,HN.PPO,330227.900999337,0,NA,NA
2017,zero_tau0.00,WEST,185674.673412088,0,NA,NA
2017,zero_tau0.00,CC,71747.5670372412,0,NA,NA
2017,zero_tau0.00,OSC,250028.11434152,0,NA,NA
2017,zero_tau0.00,VAL,57312.7529588604,0,NA,NA
2017,zero_tau0.00,MOL,730871.918878017,0,NA,NA
2017,zero_tau0.00,LA,329041.031048011,0,NA,NA
2017,zero_tau0.00,SH,176345.833750041,0,NA,NA
2017,zero_tau0.50,ANT,4748491.96998584,0,NA,NA
2017,zero_tau0.50,BS,9599108.78997774,0,NA,NA
2017,zero_tau0.50,HN.HMO,1878769.31330631,0,NA,NA
2017,zero_tau0.50,KA,4900683.57293927,0,NA,NA
2017,zero_tau0.50,HN.PPO,337545.622874978,0,NA,NA
2017,zero_tau0.50,WEST,194907.380862544,0,NA,NA
2017,zero_tau0.50,CC,76186.5215843806,0,NA,NA
2017,zero_tau0.50,OSC,252167.540511517,0,NA,NA
2017,zero_tau0.50,VAL,55137.4523299867,0,NA,NA
2017,zero_tau0.50,MOL,787738.728524846,0,NA,NA
2017,zero_tau0.50,LA,327493.388577708,0,NA,NA
2017,zero_tau0.50,SH,173035.660971461,0,NA,NA
2017,zero_tau1.00,ANT,4664786.68188706,0,NA,NA
2017,zero_tau1.00,BS,9358703.70903962,0,NA,NA
2017,zero_tau1.00,HN.HMO,1870103.97692982,0,NA,NA
2017,zero_tau1.00,KA,4983749.69456195,0,NA,NA
2017,zero_tau1.00,HN.PPO,328670.944598659,0,NA,NA
2017,zero_tau1.00,WEST,194881.431705818,0,NA,NA
2017,zero_tau1.00,CC,78103.0940868366,0,NA,NA
2017,zero_tau1.00,OSC,243109.817083694,0,NA,NA
2017,zero_tau1.00,VAL,53574.5433952294,0,NA,NA
2017,zero_tau1.00,MOL,824312.350186872,0,NA,NA
2017,zero_tau1.00,LA,315645.474774684,0,NA,NA
2017,zero_tau1.00,SH,161401.250808937,0,NA,NA
2018,aligned,ANT,478572.442607609,2008.79602960141,NA,NA
2018,aligned,BS.HMO,4297109.99811236,14865.9013570186,NA,NA
2018,aligned,BS.PPO,7280192.27630441,23780.4150493627,NA,NA
2018,aligned,KA,8230044.15936996,26373.7382232544,NA,NA
2018,aligned,HN,3917567.39589198,19531.5818049264,NA,NA
2018,aligned,WEST,305183.50128186,862.241617257806,NA,NA
2018,aligned,CC,174879.177627187,545.215799654692,NA,NA
2018,aligned,OSC,801895.848340814,5494.97077688934,NA,NA
2018,aligned,VAL,160245.264397961,789.847121361238,NA,NA
2018,aligned,MOL,1160653.08980758,7716.71864130362,NA,NA
2018,aligned,LA,578572.875449166,3862.81684998523,NA,NA
2018,aligned,SH,129717.38048364,430.437015769004,NA,NA
2018,baseline,ANT,478821.680309329,2195.51007425551,1.77243384184965,8.3786233216565e-4
2018,baseline,BS.HMO,4275166.13653194,13665.73020857,0.849774732325087,4.83050742530466e-5
2018,baseline,BS.PPO,7381696.64474609,23396.1296434283,1.69548797042757,-1.8939931103662e-5
2018,baseline,KA,7990165.95990428,25101.1209317362,1.70054084378554,-9.8311874703416e-4
2018,baseline,HN,3950624.31326486,21509.9619174631,1.25187214160149,-2.7997216835956e-4
2018,baseline,WEST,310179.119667723,1020.70827313127,NA,NA
2018,baseline,CC,174068.684337586,576.708782224566,NA,NA
2018,baseline,OSC,803155.843761748,5703.86068889431,1.09012210539437,6.76276500240491e-5
2018,baseline,VAL,154480.269011347,822.869225667678,NA,NA
2018,baseline,MOL,1138715.19888999,7991.63615135561,0.98352958823441,3.78053899153796e-5
2018,baseline,LA,543859.580984238,4082.06210377734,0.651208308438605,0.0251904963227108
2018,baseline,SH,130768.933239186,498.864900822153,NA,NA
2018,defund_0.50,ANT,484359.431375414,2709.10829506816,1.73045740462834,-5.9570753105497e-4
2018,defund_0.50,BS.HMO,4346567.53253011,16427.4199639463,0.849833565849688,-6.620483219791e-4
2018,defund_0.50,BS.PPO,7401849.40317389,27767.365375142,1.71017105561793,-4.3357829319354e-4
2018,defund_0.50,KA,8081322.02508489,31045.5744704857,1.68447283929088,-2.5114380205204e-4
2018,defund_0.50,HN,3990718.57638045,24960.2229446666,1.27350394997077,-2.9562674572064e-4
2018,defund_0.50,WEST,310583.23819993,1306.20593610826,NA,NA
2018,defund_0.50,CC,172704.598594443,794.352849969402,NA,NA
2018,defund_0.50,OSC,813583.39470863,6637.88315970643,1.11930298337771,-3.9578203116769e-4
2018,defund_0.50,VAL,153672.778064848,921.739996366741,NA,NA
2018,defund_0.50,MOL,1142963.16309233,9229.9759283533,0.983978233518453,1.38287371898027e-6
2018,defund_0.50,LA,541716.547926338,4366.30883922646,0.644711795541642,-9.99767744744862e-5
2018,defund_0.50,SH,133296.267822616,599.016215576397,NA,NA
2018,endog_tau0.50,ANT,461031.997773775,1236.39064624464,1.51282757947635,-0.00622419822043674
2018,endog_tau0.50,BS.HMO,4254355.56818603,7561.13101845552,0.836741275299642,-1.3674355298207e-4
2018,endog_tau0.50,BS.PPO,7297054.51468363,13998.6942641281,1.73568298330361,-0.00218395467887064
2018,endog_tau0.50,KA,7874882.34049349,14260.4997501177,1.56402045090741,-0.00315104279379685
2018,endog_tau0.50,HN,3930933.63125404,12441.9616669188,1.23551183189626,-6.6721201017477e-4
2018,endog_tau0.50,WEST,311768.261706402,574.585354086764,NA,NA
2018,endog_tau0.50,CC,174594.471940622,341.286497236302,NA,NA
2018,endog_tau0.50,OSC,797606.184553909,3361.85532548395,1.05805631739465,-2.1718522916985e-4
2018,endog_tau0.50,VAL,161546.736818652,508.002484250137,NA,NA
2018,endog_tau0.50,MOL,1158871.27825538,4637.52917591528,0.983026383569471,-3.20957102061259e-5
2018,endog_tau0.50,LA,554094.827672518,2320.22073389368,0.657718184686948,7.8547130029083e-5
2018,endog_tau0.50,SH,125543.056406723,318.164046119547,NA,NA
2018,flat_mandate,ANT,483679.650002279,2214.56166935832,NA,NA
2018,flat_mandate,BS.HMO,4466847.88601349,15687.8428177167,NA,NA
2018,flat_mandate,BS.PPO,7266401.87871589,22694.1405922201,NA,NA
2018,flat_mandate,KA,7902677.66181111,24156.619500329,NA,NA
2018,flat_mandate,HN,4047932.95095054,22099.372446546,NA,NA
2018,flat_mandate,WEST,276855.719872036,626.250394156301,NA,NA
2018,flat_mandate,CC,159028.60520121,392.099927056267,NA,NA
2018,flat_mandate,OSC,833664.022183919,6082.06572575049,NA,NA
2018,flat_mandate,VAL,139803.601389354,557.35836630607,NA,NA
2018,flat_mandate,MOL,1170589.12697476,8611.03962496302,NA,NA
2018,flat_mandate,LA,457526.327815519,2711.25784390121,NA,NA
2018,flat_mandate,SH,116460.502589542,283.24704927677,NA,NA
2018,scale_0.50,ANT,459100.767865829,2012.01207507167,NA,NA
2018,scale_0.50,BS.HMO,4477798.2323982,14977.9150309846,NA,NA
2018,scale_0.50,BS.PPO,7255269.07199571,22286.5844242046,NA,NA
2018,scale_0.50,KA,7632279.89462754,23272.9031749721,NA,NA
2018,scale_0.50,HN,3902407.59726644,20537.893952227,NA,NA
2018,scale_0.50,WEST,315907.997120078,1074.25107862337,NA,NA
2018,scale_0.50,CC,173767.254181181,601.385362332144,NA,NA
2018,scale_0.50,OSC,800485.814534753,5530.31402014039,NA,NA
2018,scale_0.50,VAL,168190.617641108,944.76524820125,NA,NA
2018,scale_0.50,MOL,1200102.51240882,8758.30315720818,NA,NA
2018,scale_0.50,LA,591209.922825988,4695.52372914764,NA,NA
2018,scale_0.50,SH,130712.067966999,503.83821455108,NA,NA
2018,uniform_low,ANT,464402.611159481,2006.72972424885,NA,NA
2018,uniform_low,BS.HMO,4280872.34618774,14176.6630494736,NA,NA
2018,uniform_low,BS.PPO,7276401.43705566,23772.1705496785,NA,NA
2018,uniform_low,KA,7907313.57844792,25442.0999799132,NA,NA
2018,uniform_low,HN,3898294.45646105,20418.9554165245,NA,NA
2018,uniform_low,WEST,303098.871118955,900.284220888293,NA,NA
2018,uniform_low,CC,169876.296277253,542.754713985051,NA,NA
2018,uniform_low,OSC,789852.775603304,5525.90800866746,NA,NA
2018,uniform_low,VAL,156712.506158297,769.534841166517,NA,NA
2018,uniform_low,MOL,1129800.13778017,7436.07107268809,NA,NA
2018,uniform_low,LA,563534.235387738,3747.77732399842,NA,NA
2018,uniform_low,SH,127844.76712377,449.886934861218,NA,NA
2018,uniform_low_k0.75,ANT,463276.908740263,2000.62730693426,NA,NA
2018,uniform_low_k0.75,BS.HMO,4290088.58938089,14130.2979339029,NA,NA
2018,uniform_low_k0.75,BS.PPO,7266827.20334868,23693.2590969905,NA,NA
2018,uniform_low_k0.75,KA,7869093.52900451,25357.2959469176,NA,NA
2018,uniform_low_k0.75,HN,3905869.29732723,20339.589836061,NA,NA
2018,uniform_low_k0.75,WEST,302776.016499965,897.181441082018,NA,NA
2018,uniform_low_k0.75,CC,169418.932976473,540.617677723602,NA,NA
2018,uniform_low_k0.75,OSC,791643.808768704,5503.68434057713,NA,NA
2018,uniform_low_k0.75,VAL,156764.318067472,766.477443359617,NA,NA
2018,uniform_low_k0.75,MOL,1131970.0773473,7406.40436453139,NA,NA
2018,uniform_low_k0.75,LA,567352.845794067,3731.70030601407,NA,NA
2018,uniform_low_k0.75,SH,128029.205427411,447.901271489437,NA,NA
2018,uniform_low_k1.25,ANT,465223.833407593,2012.21912183211,NA,NA
2018,uniform_low_k1.25,BS.HMO,4271078.86302933,14218.2534725082,NA,NA
2018,uniform_low_k1.25,BS.PPO,7282567.38585156,23843.2548391381,NA,NA
2018,uniform_low_k1.25,KA,7940541.08383195,25518.3617264119,NA,NA
2018,uniform_low_k1.25,HN,3888491.16631822,20489.3490601847,NA,NA
2018,uniform_low_k1.25,WEST,303240.444494267,903.06010684305,NA,NA
2018,uniform_low_k1.25,CC,170195.536073106,544.669065864302,NA,NA
2018,uniform_low_k1.25,OSC,787259.935346765,5545.60389975543,NA,NA
2018,uniform_low_k1.25,VAL,156532.8504877,772.262211353815,NA,NA
2018,uniform_low_k1.25,MOL,1126573.73284596,7462.44540088246,NA,NA
2018,uniform_low_k1.25,LA,559329.671921104,3761.78959072972,NA,NA
2018,uniform_low_k1.25,SH,127604.540546693,451.661905232075,NA,NA
2018,zero_tau0.00,ANT,461538.590952749,0,NA,NA
2018,zero_tau0.00,BS.HMO,4267749.7089268,0,NA,NA
2018,zero_tau0.00,BS.PPO,7219304.43662762,0,NA,NA
2018,zero_tau0.00,KA,7247715.57308051,0,NA,NA
2018,zero_tau0.00,HN,3820217.29795974,0,NA,NA
2018,zero_tau0.00,WEST,286297.660980412,0,NA,NA
2018,zero_tau0.00,CC,155715.165534602,0,NA,NA
2018,zero_tau0.00,OSC,733057.381146404,0,NA,NA
2018,zero_tau0.00,VAL,142789.624530392,0,NA,NA
2018,zero_tau0.00,MOL,1011850.48833132,0,NA,NA
2018,zero_tau0.00,LA,584128.407705511,0,NA,NA
2018,zero_tau0.00,SH,131319.173459243,0,NA,NA
2018,zero_tau0.50,ANT,459374.411207367,0,NA,NA
2018,zero_tau0.50,BS.HMO,4223881.66725619,0,NA,NA
2018,zero_tau0.50,BS.PPO,7226527.17531214,0,NA,NA
2018,zero_tau0.50,KA,7576195.3917066,0,NA,NA
2018,zero_tau0.50,HN,3865676.02270838,0,NA,NA
2018,zero_tau0.50,WEST,300816.851102294,0,NA,NA
2018,zero_tau0.50,CC,165361.412852691,0,NA,NA
2018,zero_tau0.50,OSC,768649.446928942,0,NA,NA
2018,zero_tau0.50,VAL,155679.391161488,0,NA,NA
2018,zero_tau0.50,MOL,1101367.65477026,0,NA,NA
2018,zero_tau0.50,LA,576755.61881065,0,NA,NA
2018,zero_tau0.50,SH,126604.545991308,0,NA,NA
2018,zero_tau1.00,ANT,445231.314222461,0,NA,NA
2018,zero_tau1.00,BS.HMO,4163262.96222691,0,NA,NA
2018,zero_tau1.00,BS.PPO,7035086.55153352,0,NA,NA
2018,zero_tau1.00,KA,7679443.97140546,0,NA,NA
2018,zero_tau1.00,HN,3870735.7996254,0,NA,NA
2018,zero_tau1.00,WEST,305687.372822236,0,NA,NA
2018,zero_tau1.00,CC,170111.825083881,0,NA,NA
2018,zero_tau1.00,OSC,779119.422873648,0,NA,NA
2018,zero_tau1.00,VAL,164967.633434882,0,NA,NA
2018,zero_tau1.00,MOL,1159367.41056072,0,NA,NA
2018,zero_tau1.00,LA,568708.701945814,0,NA,NA
2018,zero_tau1.00,SH,118891.288575394,0,NA,NA
