year,scenario,plan_id,resid_dollars,kink,converged
2014,baseline,SH_G,0.0389756341285318,FALSE,TRUE
2014,baseline,SH_P,0.105705969551686,FALSE,TRUE
2014,baseline,SH_P2,0.15669520497591,FALSE,TRUE
2014,baseline,SH_SIL,-0.0196862363275487,FALSE,TRUE
2014,baseline,SH_SIL2,-0.00184970537754708,FALSE,TRUE
2014,baseline,VAL_BR,0.0392803233840397,FALSE,TRUE
2014,baseline,VAL_G,0.178758489325698,FALSE,TRUE
2014,baseline,VAL_P,0.389895998560153,FALSE,TRUE
2014,baseline,VAL_SIL,0.495707132774422,FALSE,TRUE
2014,baseline,WEST_BR,0.088142874813766,FALSE,TRUE
2014,baseline,WEST_BR_HSA,0.0945242452089813,FALSE,TRUE
2014,flat_mandate,ANT_BR,0.00694129535860219,FALSE,TRUE
2014,flat_mandate,ANT_BR_HSA,0.182556984562023,FALSE,TRUE
2014,flat_mandate,ANT_G,0.0967424203191285,FALSE,TRUE
2014,flat_mandate,ANT_G3,-0.36983667063186,FALSE,TRUE
2014,flat_mandate,ANT_P3,-0.0902892360348521,FALSE,TRUE
2014,flat_mandate,ANT_SIL,-1.02360020939689,FALSE,TRUE
2014,flat_mandate,ANT_SIL3,2.48743362913174,FALSE,TRUE
2014,flat_mandate,BS_BR,0.00695052841990238,FALSE,TRUE
2014,flat_mandate,BS_BR_HSA,0.0182674409244904,FALSE,TRUE
2014,flat_mandate,BS_G,0.156976281171899,FALSE,TRUE
2014,flat_mandate,BS_P,-0.462188886719132,FALSE,TRUE
2014,flat_mandate,BS_SIL,-0.757878573978248,FALSE,TRUE
2014,flat_mandate,CC_BR,0.0892189341794822,FALSE,TRUE
2014,flat_mandate,CC_G,0.0353009432938975,FALSE,TRUE
2014,flat_mandate,CC_SIL,0.127436495348982,FALSE,TRUE
2014,flat_mandate,HN_BR,0.152031948080796,FALSE,TRUE
2014,flat_mandate,HN_G,0.115316263061361,FALSE,TRUE
2014,flat_mandate,HN_G3,0.0434408985501088,FALSE,TRUE
2014,flat_mandate,HN_P3,0.00950316641479255,FALSE,TRUE
2014,flat_mandate,HN_SIL,0.358025959834371,FALSE,TRUE
2014,flat_mandate,HN_SIL3,0.029986075280828,FALSE,TRUE
2014,flat_mandate,KA_BR,0.171451114446212,FALSE,TRUE
2014,flat_mandate,KA_G,0.0357975508521127,FALSE,TRUE
2014,flat_mandate,KA_P,0.104690453697871,FALSE,TRUE
2014,flat_mandate,KA_SIL,0.154466402316267,FALSE,TRUE
2014,flat_mandate,LA_G,0.146083894136959,FALSE,TRUE
2014,flat_mandate,LA_P,-0.0690827937868655,FALSE,TRUE
2014,flat_mandate,LA_SIL,2.81184155066707,FALSE,TRUE
2014,flat_mandate,MOL_G,0.23589643741407,FALSE,TRUE
2014,flat_mandate,MOL_P,0.266862178004259,FALSE,TRUE
2014,flat_mandate,MOL_SIL,1.28535660461415,FALSE,TRUE
2014,flat_mandate,OS_BR,0.0280611905375652,FALSE,TRUE
2014,flat_mandate,OS_G,0.104111318582033,FALSE,TRUE
2014,flat_mandate,OS_P,0.143509455537659,FALSE,TRUE
2014,flat_mandate,OS_SIL,-0.014261631785359,FALSE,TRUE
2014,flat_mandate,SH_G,0.0728347399844047,FALSE,TRUE
2014,flat_mandate,SH_P,0.0162015995099167,FALSE,TRUE
2014,flat_mandate,SH_SIL,0.0162822170280733,FALSE,TRUE
2014,flat_mandate,SH_SIL2,0.0109496388884729,FALSE,TRUE
2014,flat_mandate,VAL_BR,-0.421701423936104,FALSE,TRUE
2014,flat_mandate,VAL_G,-0.435655092256583,FALSE,TRUE
2014,flat_mandate,VAL_P,-0.0353286456282779,FALSE,TRUE
2014,flat_mandate,VAL_SIL,1.36611173956008,FALSE,TRUE
2014,flat_mandate,WEST_BR,0.159066496437702,FALSE,TRUE
2014,scale_0.50,ANT_BR,0.1213765128535,FALSE,TRUE
2014,scale_0.50,ANT_BR_HSA,-0.0837886797923197,FALSE,TRUE
2014,scale_0.50,ANT_G,0.139925413654733,FALSE,TRUE
2014,scale_0.50,ANT_G3,0.511414552637953,FALSE,TRUE
2014,scale_0.50,ANT_P3,0.92248416101895,FALSE,TRUE
2014,scale_0.50,ANT_SIL,-2.44194790465246,FALSE,TRUE
2014,scale_0.50,ANT_SIL3,-15.4900783425336,TRUE,TRUE
2014,scale_0.50,BS_BR,-0.112536117408765,FALSE,TRUE
2014,scale_0.50,BS_BR_HSA,-0.0715615082520122,FALSE,TRUE
2014,scale_0.50,BS_G,-0.0901510763494884,FALSE,TRUE
2014,scale_0.50,BS_P,0.20740113117194,FALSE,TRUE
2014,scale_0.50,BS_SIL,0.842096739332398,FALSE,TRUE
2014,scale_0.50,CC_BR,-0.262274759223099,FALSE,TRUE
2014,scale_0.50,CC_G,-0.0530354952841724,FALSE,TRUE
2014,scale_0.50,CC_SIL,0.0946439046868425,FALSE,TRUE
2014,scale_0.50,HN_BR,-0.0581671765177861,FALSE,TRUE
2014,scale_0.50,HN_G,0.200263848909751,FALSE,TRUE
2014,scale_0.50,HN_G3,0.116867612164116,FALSE,TRUE
2014,scale_0.50,HN_P3,0.22956566651058,FALSE,TRUE
2014,scale_0.50,HN_SIL,-1.09976159600893,FALSE,TRUE
2014,scale_0.50,HN_SIL3,-0.00542911109831122,FALSE,TRUE
2014,scale_0.50,KA_BR,-0.114405347563104,FALSE,TRUE
2014,scale_0.50,KA_G,-0.0640056531128461,FALSE,TRUE
2014,scale_0.50,KA_P,0.0363369161093818,FALSE,TRUE
2014,scale_0.50,KA_SIL,0.0396842791537053,FALSE,TRUE
2014,scale_0.50,LA_G,0.0551228795652654,FALSE,TRUE
2014,scale_0.50,LA_P,0.108529511308268,FALSE,TRUE
2014,scale_0.50,LA_SIL,5.65729168934932,TRUE,TRUE
2014,scale_0.50,MOL_G,-0.0814722128334597,FALSE,TRUE
2014,scale_0.50,MOL_P,0.0661797758319571,FALSE,TRUE
2014,scale_0.50,MOL_SIL,0.170213474970466,FALSE,TRUE
2014,scale_0.50,OS_BR,0.052547056846244,FALSE,TRUE
2014,scale_0.50,OS_G,-0.0763369560365022,FALSE,TRUE
2014,scale_0.50,OS_P,-0.0893376807661948,FALSE,TRUE
2014,scale_0.50,OS_SIL,-0.0202281270970108,FALSE,TRUE
2014,scale_0.50,SH_G,-0.224650948646383,FALSE,TRUE
2014,scale_0.50,SH_P,0.230232110604069,FALSE,TRUE
2014,scale_0.50,SH_SIL,0.0431282063234327,FALSE,TRUE
2014,scale_0.50,SH_SIL2,0.0428443616396266,FALSE,TRUE
2014,scale_0.50,VAL_BR,0.201007321311545,FALSE,TRUE
2014,scale_0.50,VAL_G,0.244643241343201,FALSE,TRUE
2014,scale_0.50,VAL_P,0.314845094265693,FALSE,TRUE
2014,scale_0.50,VAL_SIL,0.29191578135643,FALSE,TRUE
2014,scale_0.50,WEST_BR,-0.0134483960963377,FALSE,TRUE
2014,uniform_low,ANT_BR,-0.357079263771603,FALSE,TRUE
2014,uniform_low,ANT_BR_HSA,0.0865987195134749,FALSE,TRUE
2014,uniform_low,ANT_G,0.133501591855451,FALSE,TRUE
2014,uniform_low,ANT_G3,-0.178521986049111,FALSE,TRUE
2014,uniform_low,ANT_P3,0.295549703796634,FALSE,TRUE
2014,uniform_low,ANT_SIL,-1.60696512374268,FALSE,TRUE
2014,uniform_low,ANT_SIL3,-8.6559009841083,TRUE,TRUE
2014,uniform_low,BS_BR,-0.37262296192408,FALSE,TRUE
2014,uniform_low,BS_BR_HSA,-0.36214144142756,FALSE,TRUE
2014,uniform_low,BS_G,0.218543821228329,FALSE,TRUE
2014,uniform_low,BS_P,0.372171075352203,FALSE,TRUE
2014,uniform_low,BS_SIL,0.47097594374303,FALSE,TRUE
2014,uniform_low,CC_BR,0.579447605749074,FALSE,TRUE
2014,uniform_low,CC_G,0.0897597607178977,FALSE,TRUE
2014,uniform_low,CC_SIL,0.0333215765840922,FALSE,TRUE
2014,uniform_low,HN_BR,0.0589181746446971,FALSE,TRUE
2014,uniform_low,HN_G,0.168714764630527,FALSE,TRUE
2014,uniform_low,HN_G3,0.132171599983513,FALSE,TRUE
